;ano_campeonato;data;horario;rodada;estadio;arbitro;publico;publico_max;time_man;time_vis;tecnico_man;tecnico_vis;colocacao_man;colocacao_vis;valor_equipe_titular_man;valor_equipe_titular_vis;idade_media_titular_man;idade_media_titular_vis;gols_man;gols_vis;gols_1_tempo_man;gols_1_tempo_vis;escanteios_man;escanteios_vis;faltas_man;faltas_vis;chutes_bola_parada_man;chutes_bola_parada_vis;defesas_man;defesas_vis;impedimentos_man;impedimentos_vis;chutes_man;chutes_vis;chutes_fora_man;chutes_fora_vis
168;2003;2003-06-28;09:00;15;Estádio Governador Plácido Castelo;;;;Fortaleza;Vasco da Gama;;;;;;;;;0.0;1.0;;;;;;;;;;;;;;;;
169;2003;2003-06-28;09:00;15;Estádio Major Antônio Couto Pereira;;;;Coritiba FC;São Caetano;;;;;;;;;2.0;0.0;;;;;;;;;;;;;;;;
170;2003;2003-06-28;09:00;15;Arena do Grêmio;;;;Grêmio;Juventude;;;;;;;;;1.0;4.0;;;;;;;;;;;;;;;;
171;2003;2003-06-28;09:00;15;Estádio Urbano Caldeira;;;;Santos FC;EC Bahia;;;;;;;;;4.0;0.0;;;;;;;;;;;;;;;;
172;2003;2003-06-28;11:00;15;Estádio Jornalista Mário Filho;;;;Flamengo;Figueirense FC;;;;;;;;;0.0;2.0;;;;;;;;;;;;;;;;
173;2003;2003-06-29;09:00;15;Neo Química Arena;;;;Corinthians;Fluminense;;;;;;;;;1.0;0.0;;;;;;;;;;;;;;;;
174;2003;2003-06-29;09:00;15;Estádio Brinco de Ouro da Princesa;;;;Guarani;São Paulo;;;;;;;;;0.0;1.0;;;;;;;;;;;;;;;;
175;2003;2003-06-29;09:00;15;Estádio Heriberto Hülse;;;;Criciúma EC;Paysandu SC;;;;;;;;;2.0;0.0;;;;;;;;;;;;;;;;
176;2003;2003-06-29;09:00;15;Estádio Manoel Barradas;;;;EC Vitória;Atlético-PR;;;;;;;;;1.0;0.0;;;;;;;;;;;;;;;;
177;2003;2003-06-29;11:00;15;Estádio Governador Magalhães Pinto;;;;Cruzeiro;Internacional;;;;;;;;;3.0;2.0;;;;;;;;;;;;;;;;
178;2003;2003-06-29;11:00;15;Estádio Durival Britto e Silva;;;;Paraná;Atlético-MG;;;;;;;;;1.0;1.0;;;;;;;;;;;;;;;;
179;2003;2003-07-31;01:30;15;Estádio de Hailé Pinheiro;;;;Goiás EC;Ponte Preta;;;;;;;;;0.0;0.0;;;;;;;;;;;;;;;;
180;2003;2003-07-05;09:00;16;Estádio São Januário;;;;Vasco da Gama;Paraná;;;;;;;;;1.0;4.0;;;;;;;;;;;;;;;;
181;2003;2003-07-05;09:00;16;Estádio Cícero Pompeu de Toledo;;;;São Paulo;São Caetano;;;;;;;;;1.0;1.0;;;;;;;;;;;;;;;;
182;2003;2003-07-05;09:00;16;Estádio Orlando Scarpelli;;;;Figueirense FC;Cruzeiro;;;;;;;;;1.0;0.0;;;;;;;;;;;;;;;;
183;2003;2003-07-05;09:00;16;Estádio Raimundo Sampaio;;;;Atlético-MG;Paysandu SC;;;;;;;;;3.0;2.0;;;;;;;;;;;;;;;;
184;2003;2003-07-06;09:00;16;Arena do Grêmio;;;;Grêmio;Flamengo;;;;;;;;;2.0;0.0;;;;;;;;;;;;;;;;
185;2003;2003-07-06;09:00;16;Estádio Brinco de Ouro da Princesa;;;;Guarani;Goiás EC;;;;;;;;;3.0;2.0;;;;;;;;;;;;;;;;
186;2003;2003-07-06;09:00;16;Arena da Baixada;;;;Atlético-PR;Corinthians;;;;;;;;;3.0;1.0;;;;;;;;;;;;;;;;
187;2003;2003-07-06;09:00;16;Estádio Alfredo Jaconi;;;;Juventude;Internacional;;;;;;;;;1.0;1.0;;;;;;;;;;;;;;;;
188;2003;2003-07-06;09:00;16;Estádio Governador Plácido Castelo;;;;Fortaleza;Criciúma EC;;;;;;;;;0.0;1.0;;;;;;;;;;;;;;;;
189;2003;2003-07-06;09:00;16;Estádio Manoel Barradas;;;;EC Vitória;Ponte Preta;;;;;;;;;1.0;4.0;;;;;;;;;;;;;;;;
190;2003;2003-07-06;11:00;16;Estádio Urbano Caldeira;;;;Santos FC;Coritiba FC;;;;;;;;;3.0;1.0;;;;;;;;;;;;;;;;
191;2003;2003-07-06;11:00;16;Estádio Jornalista Mário Filho;;;;Fluminense;EC Bahia;;;;;;;;;1.0;0.0;;;;;;;;;;;;;;;;
192;2003;2003-07-09;09:00;17;Estádio Municipal Anacleto Campanella;;;;São Caetano;Atlético-PR;;;;;;;;;0.0;0.0;;;;;;;;;;;;;;;;
193;2003;2003-07-09;09:00;17;Neo Química Arena;;;;Corinthians;Santos FC;;;;;;;;;1.0;1.0;;;;;;;;;;;;;;;;
194;2003;2003-07-10;01:30;17;Estádio Governador Magalhães Pinto;;;;Cruzeiro;Fortaleza;;;;;;;;;2.0;0.0;;;;;;;;;;;;;;;;
195;2003;2003-07-10;01:30;17;Arena Fonte Nova;;;;EC Bahia;Guarani;;;;;;;;;2.0;0.0;;;;;;;;;;;;;;;;
196;2003;2003-07-10;01:30;17;Estádio Estadual Jornalista Edgar Augusto Proença;;;;Paysandu SC;Figueirense FC;;;;;;;;;1.0;0.0;;;;;;;;;;;;;;;;
197;2003;2003-07-10;01:30;17;Estádio de Hailé Pinheiro;;;;Goiás EC;EC Vitória;;;;;;;;;1.0;1.0;;;;;;;;;;;;;;;;
198;2003;2003-07-10;01:30;17;Estádio Jornalista Mário Filho;;;;Flamengo;Juventude;;;;;;;;;2.0;1.0;;;;;;;;;;;;;;;;
199;2003;2003-07-10;02:40;17;Estádio Beira-Rio;;;;Internacional;Vasco da Gama;;;;;;;;;2.0;1.0;;;;;;;;;;;;;;;;
200;2003;2003-07-10;02:40;17;Estádio Major Antônio Couto Pereira;;;;Coritiba FC;São Paulo;;;;;;;;;0.0;2.0;;;;;;;;;;;;;;;;
201;2003;2003-07-11;01:30;17;Estádio Moisés Lucarelli;;;;Ponte Preta;Fluminense;;;;;;;;;3.0;0.0;;;;;;;;;;;;;;;;
202;2003;2003-07-11;01:30;17;Estádio Heriberto Hülse;;;;Criciúma EC;Atlético-MG;;;;;;;;;1.0;0.0;;;;;;;;;;;;;;;;
203;2003;2003-07-11;01:30;17;Estádio Durival Britto e Silva;;;;Paraná;Grêmio;;;;;;;;;3.0;1.0;;;;;;;;;;;;;;;;
204;2003;2003-07-12;09:00;18;Arena da Baixada;;;;Atlético-PR;Goiás EC;;;;;;;;;0.0;0.0;;;;;;;;;;;;;;;;
205;2003;2003-07-12;09:00;18;Estádio Governador Plácido Castelo;;;;Fortaleza;Internacional;;;;;;;;;3.0;0.0;;;;;;;;;;;;;;;;
206;2003;2003-07-12;11:00;18;Estádio São Januário;;;;Vasco da Gama;Paysandu SC;;;;;;;;;0.0;2.0;;;;;;;;;;;;;;;;
207;2003;2003-07-13;09:00;18;Estádio Raimundo Sampaio;;;;Atlético-MG;Flamengo;;;;;;;;;1.0;0.0;;;;;;;;;;;;;;;;
208;2003;2003-07-13;09:00;18;Estádio Moisés Lucarelli;;;;Ponte Preta;EC Bahia;;;;;;;;;1.0;0.0;;;;;;;;;;;;;;;;
209;2003;2003-07-13;09:00;18;Neo Química Arena;;;;Corinthians;Coritiba FC;;;;;;;;;0.0;1.0;;;;;;;;;;;;;;;;
210;2003;2003-07-13;09:00;18;Estádio Heriberto Hülse;;;;Criciúma EC;Juventude;;;;;;;;;3.0;0.0;;;;;;;;;;;;;;;;
211;2003;2003-07-13;09:00;18;Estádio Orlando Scarpelli;;;;Figueirense FC;Paraná;;;;;;;;;4.0;2.0;;;;;;;;;;;;;;;;
212;2003;2003-07-13;09:00;18;Estádio Municipal Anacleto Campanella;;;;São Caetano;Guarani;;;;;;;;;0.0;2.0;;;;;;;;;;;;;;;;
213;2003;2003-07-13;09:00;18;Estádio Jornalista Mário Filho;;;;Fluminense;São Paulo;;;;;;;;;1.0;3.0;;;;;;;;;;;;;;;;
214;2003;2003-07-13;11:00;18;Arena do Grêmio;;;;Grêmio;Cruzeiro;;;;;;;;;0.0;1.0;;;;;;;;;;;;;;;;
215;2003;2003-07-13;11:00;18;Estádio Manoel Barradas;;;;EC Vitória;Santos FC;;;;;;;;;2.0;0.0;;;;;;;;;;;;;;;;
216;2003;2003-07-17;01:30;19;Estádio Jornalista Mário Filho;;;;Flamengo;Fortaleza;;;;;;;;;0.0;2.0;;;;;;;;;;;;;;;;
217;2003;2003-07-17;01:30;19;Estádio Alfredo Jaconi;;;;Juventude;Figueirense FC;;;;;;;;;1.0;2.0;;;;;;;;;;;;;;;;
218;2003;2003-07-17;01:30;19;Arena Fonte Nova;;;;EC Bahia;São Caetano;;;;;;;;;0.0;0.0;;;;;;;;;;;;;;;;
219;2003;2003-07-17;01:30;19;Estádio Major Antônio Couto Pereira;;;;Coritiba FC;Fluminense;;;;;;;;;3.0;0.0;;;;;;;;;;;;;;;;
220;2003;2003-07-17;01:30;19;Estádio Brinco de Ouro da Princesa;;;;Guarani;EC Vitória;;;;;;;;;2.0;2.0;;;;;;;;;;;;;;;;
221;2003;2003-07-17;01:30;19;Estádio Beira-Rio;;;;Internacional;Atlético-MG;;;;;;;;;3.0;3.0;;;;;;;;;;;;;;;;
222;2003;2003-07-17;02:40;19;Estádio Urbano Caldeira;;;;Santos FC;Ponte Preta;;;;;;;;;2.0;1.0;;;;;;;;;;;;;;;;
223;2003;2003-07-17;02:40;19;Estádio Governador Magalhães Pinto;;;;Cruzeiro;Vasco da Gama;;;;;;;;;4.0;1.0;;;;;;;;;;;;;;;;
224;2003;2003-07-17;02:40;19;Estádio de Hailé Pinheiro;;;;Goiás EC;Corinthians;;;;;;;;;1.0;1.0;;;;;;;;;;;;;;;;
225;2003;2003-07-18;01:30;19;Estádio Estadual Jornalista Edgar Augusto Proença;;;;Paysandu SC;Grêmio;;;;;;;;;1.0;1.0;;;;;;;;;;;;;;;;
226;2003;2003-07-18;01:30;19;Estádio Cícero Pompeu de Toledo;;;;São Paulo;Atlético-PR;;;;;;;;;2.0;0.0;;;;;;;;;;;;;;;;
227;2003;2003-08-01;01:30;19;Estádio Durival Britto e Silva;;;;Paraná;Criciúma EC;;;;;;;;;2.0;1.0;;;;;;;;;;;;;;;;
228;2003;2003-07-19;09:00;20;Estádio Jornalista Mário Filho;;;;Fluminense;Santos FC;;;;;;;;;1.0;4.0;;;;;;;;;;;;;;;;
229;2003;2003-07-19;09:00;20;Neo Química Arena;;;;Corinthians;Guarani;;;;;;;;;1.0;0.0;;;;;;;;;;;;;;;;
230;2003;2003-07-19;09:00;20;Estádio Governador Plácido Castelo;;;;Fortaleza;Atlético-MG;;;;;;;;;4.0;3.0;;;;;;;;;;;;;;;;
231;2003;2003-07-19;11:00;20;Estádio Beira-Rio;;;;Internacional;Figueirense FC;;;;;;;;;3.0;0.0;;;;;;;;;;;;;;;;
232;2003;2003-07-20;09:00;20;Estádio Alfredo Jaconi;;;;Juventude;Paysandu SC;;;;;;;;;2.0;0.0;;;;;;;;;;;;;;;;
233;2003;2003-07-20;09:00;20;Arena da Baixada;;;;Atlético-PR;EC Bahia;;;;;;;;;2.0;1.0;;;;;;;;;;;;;;;;
234;2003;2003-07-20;09:00;20;Estádio Moisés Lucarelli;;;;Ponte Preta;Coritiba FC;;;;;;;;;1.0;1.0;;;;;;;;;;;;;;;;
235;2003;2003-07-20;09:00;20;Estádio Heriberto Hülse;;;;Criciúma EC;Flamengo;;;;;;;;;4.0;3.0;;;;;;;;;;;;;;;;
236;2003;2003-07-20;09:00;20;Estádio de Hailé Pinheiro;;;;Goiás EC;São Caetano;;;;;;;;;2.0;1.0;;;;;;;;;;;;;;;;
237;2003;2003-07-20;09:00;20;Estádio Manoel Barradas;;;;EC Vitória;São Paulo;;;;;;;;;0.0;2.0;;;;;;;;;;;;;;;;
238;2003;2003-07-20;11:00;20;Estádio Governador Magalhães Pinto;;;;Cruzeiro;Paraná;;;;;;;;;5.0;1.0;;;;;;;;;;;;;;;;
239;2003;2003-07-20;11:00;20;Estádio São Januário;;;;Vasco da Gama;Grêmio;;;;;;;;;2.0;0.0;;;;;;;;;;;;;;;;
240;2003;2003-07-24;01:30;21;Estádio Durival Britto e Silva;;;;Paraná;Fortaleza;;;;;;;;;4.0;1.0;;;;;;;;;;;;;;;;
241;2003;2003-07-24;01:30;21;Estádio Raimundo Sampaio;;;;Atlético-MG;Juventude;;;;;;;;;2.0;1.0;;;;;;;;;;;;;;;;
242;2003;2003-07-24;01:30;21;Estádio Estadual Jornalista Edgar Augusto Proença;;;;Paysandu SC;Cruzeiro;;;;;;;;;3.0;0.0;;;;;;;;;;;;;;;;
243;2003;2003-07-24;01:30;21;Estádio Brinco de Ouro da Princesa;;;;Guarani;Atlético-PR;;;;;;;;;1.0;0.0;;;;;;;;;;;;;;;;
244;2003;2003-07-24;02:40;21;Estádio Orlando Scarpelli;;;;Figueirense FC;Vasco da Gama;;;;;;;;;0.0;0.0;;;;;;;;;;;;;;;;
245;2003;2003-07-24;02:40;21;Estádio Urbano Caldeira;;;;Santos FC;Goiás EC;;;;;;;;;3.0;3.0;;;;;;;;;;;;;;;;
246;2003;2003-07-24;02:40;21;Arena Fonte Nova;;;;EC Bahia;Corinthians;;;;;;;;;0.0;0.0;;;;;;;;;;;;;;;;
247;2003;2003-07-25;01:30;21;Estádio Major Antônio Couto Pereira;;;;Coritiba FC;EC Vitória;;;;;;;;;1.0;1.0;;;;;;;;;;;;;;;;
248;2003;2003-07-25;01:30;21;Arena do Grêmio;;;;Grêmio;Criciúma EC;;;;;;;;;0.0;2.0;;;;;;;;;;;;;;;;
249;2003;2003-07-25;01:30;21;Estádio Jornalista Mário Filho;;;;Flamengo;Internacional;;;;;;;;;2.0;1.0;;;;;;;;;;;;;;;;
250;2003;2003-07-25;01:30;21;Estádio Municipal Anacleto Campanella;;;;São Caetano;Fluminense;;;;;;;;;2.0;0.0;;;;;;;;;;;;;;;;
251;2003;2003-07-25;01:30;21;Estádio Cícero Pompeu de Toledo;;;;São Paulo;Ponte Preta;;;;;;;;;1.0;2.0;;;;;;;;;;;;;;;;
252;2003;2003-07-26;09:00;22;Estádio Urbano Caldeira;;;;Santos FC;Vasco da Gama;;;;;;;;;2.0;1.0;;;;;;;;;;;;;;;;
253;2003;2003-07-26;09:00;22;Estádio de Hailé Pinheiro;;;;Goiás EC;Atlético-MG;;;;;;;;;1.0;1.0;;;;;;;;;;;;;;;;
254;2003;2003-07-26;09:00;22;Arena da Baixada;;;;Atlético-PR;Paysandu SC;;;;;;;;;1.0;1.0;;;;;;;;;;;;;;;;
255;2003;2003-07-27;02:00;22;Estádio Governador Plácido Castelo;;;;Fortaleza;Ponte Preta;;;;;;;;;2.0;3.0;;;;;;;;;;;;;;;;
256;2003;2003-07-27;09:00;22;Estádio Alfredo Jaconi;;;;Juventude;Fluminense;;;;;;;;;2.0;1.0;;;;;;;;;;;;;;;;
257;2003;2003-07-27;09:00;22;Estádio Jornalista Mário Filho;;;;Flamengo;São Paulo;;;;;;;;;1.0;1.0;;;;;;;;;;;;;;;;
258;2003;2003-07-27;09:00;22;Estádio Heriberto Hülse;;;;Criciúma EC;Coritiba FC;;;;;;;;;2.0;3.0;;;;;;;;;;;;;;;;
259;2003;2003-07-27;09:00;22;Estádio Brinco de Ouro da Princesa;;;;Guarani;Figueirense FC;;;;;;;;;3.0;0.0;;;;;;;;;;;;;;;;
260;2003;2003-07-27;09:00;22;Estádio Manoel Barradas;;;;EC Vitória;Paraná;;;;;;;;;0.0;3.0;;;;;;;;;;;;;;;;
261;2003;2003-07-27;09:00;22;Neo Química Arena;;;;Corinthians;Grêmio;;;;;;;;;1.0;0.0;;;;;;;;;;;;;;;;
262;2003;2003-07-27;11:00;22;Estádio Governador Magalhães Pinto;;;;Cruzeiro;EC Bahia;;;;;;;;;5.0;2.0;;;;;;;;;;;;;;;;
263;2003;2003-07-27;11:00;22;Estádio Beira-Rio;;;;Internacional;São Caetano;;;;;;;;;0.0;0.0;;;;;;;;;;;;;;;;
264;2003;2003-08-02;09:00;23;Estádio Jornalista Mário Filho;;;;Fluminense;Cruzeiro;;;;;;;;;2.0;2.0;;;;;;;;;;;;;;;;
265;2003;2003-08-02;09:00;23;Arena do Grêmio;;;;Grêmio;Santos FC;;;;;;;;;2.0;0.0;;;;;;;;;;;;;;;;
266;2003;2003-08-02;11:00;23;Estádio Cícero Pompeu de Toledo;;;;São Paulo;Internacional;;;;;;;;;0.0;2.0;;;;;;;;;;;;;;;;
267;2003;2003-08-02;11:00;23;Estádio Municipal Anacleto Campanella;;;;São Caetano;Juventude;;;;;;;;;1.0;1.0;;;;;;;;;;;;;;;;
268;2003;2003-08-03;09:00;23;Estádio Orlando Scarpelli;;;;Figueirense FC;Goiás EC;;;;;;;;;0.0;1.0;;;;;;;;;;;;;;;;
269;2003;2003-08-03;09:00;23;Estádio Durival Britto e Silva;;;;Paraná;Corinthians;;;;;;;;;1.0;1.0;;;;;;;;;;;;;;;;
270;2003;2003-08-03;09:00;23;Estádio Estadual Jornalista Edgar Augusto Proença;;;;Paysandu SC;Guarani;;;;;;;;;6.0;1.0;;;;;;;;;;;;;;;;
271;2003;2003-08-03;09:00;23;Estádio Major Antônio Couto Pereira;;;;Coritiba FC;Fortaleza;;;;;;;;;1.0;1.0;;;;;;;;;;;;;;;;
272;2003;2003-08-03;09:00;23;Arena Fonte Nova;;;;EC Bahia;Criciúma EC;;;;;;;;;2.0;2.0;;;;;;;;;;;;;;;;
273;2003;2003-08-03;09:00;23;Estádio Moisés Lucarelli;;;;Ponte Preta;Flamengo;;;;;;;;;1.0;1.0;;;;;;;;;;;;;;;;
274;2003;2003-08-03;11:00;23;Estádio São Januário;;;;Vasco da Gama;Atlético-PR;;;;;;;;;2.0;1.0;;;;;;;;;;;;;;;;
275;2003;2003-08-03;11:00;23;Estádio Raimundo Sampaio;;;;Atlético-MG;EC Vitória;;;;;;;;;1.0;0.0;;;;;;;;;;;;;;;;
276;2003;2003-08-07;01:30;24;Estádio Manoel Barradas;;;;EC Vitória;Paysandu SC;;;;;;;;;1.0;1.0;;;;;;;;;;;;;;;;
277;2003;2003-08-07;01:30;24;Arena da Baixada;;;;Atlético-PR;Paraná;;;;;;;;;1.0;0.0;;;;;;;;;;;;;;;;
278;2003;2003-08-07;01:30;24;Estádio Heriberto Hülse;;;;Criciúma EC;São Caetano;;;;;;;;;0.0;1.0;;;;;;;;;;;;;;;;
279;2003;2003-08-07;01:30;24;Estádio Governador Plácido Castelo;;;;Fortaleza;Fluminense;;;;;;;;;3.0;1.0;;;;;;;;;;;;;;;;
280;2003;2003-08-07;01:30;24;Estádio Alfredo Jaconi;;;;Juventude;Ponte Preta;;;;;;;;;0.0;0.0;;;;;;;;;;;;;;;;
281;2003;2003-08-07;02:40;24;Estádio Urbano Caldeira;;;;Santos FC;Atlético-MG;;;;;;;;;3.0;3.0;;;;;;;;;;;;;;;;
282;2003;2003-08-07;02:40;24;Estádio de Hailé Pinheiro;;;;Goiás EC;Vasco da Gama;;;;;;;;;3.0;1.0;;;;;;;;;;;;;;;;
283;2003;2003-08-07;02:40;24;Estádio Governador Magalhães Pinto;;;;Cruzeiro;São Paulo;;;;;;;;;1.0;1.0;;;;;;;;;;;;;;;;
284;2003;2003-08-07;08:00;24;Estádio Beira-Rio;;;;Internacional;Coritiba FC;;;;;;;;;1.0;0.0;;;;;;;;;;;;;;;;
285;2003;2003-08-08;01:30;24;Estádio Jornalista Mário Filho;;;;Flamengo;EC Bahia;;;;;;;;;6.0;0.0;;;;;;;;;;;;;;;;
286;2003;2003-08-08;01:30;24;Neo Química Arena;;;;Corinthians;Figueirense FC;;;;;;;;;0.0;1.0;;;;;;;;;;;;;;;;
287;2003;2003-08-08;01:30;24;Estádio Brinco de Ouro da Princesa;;;;Guarani;Grêmio;;;;;;;;;2.0;0.0;;;;;;;;;;;;;;;;
288;2003;2003-08-09;09:00;25;Estádio Jornalista Mário Filho;;;;Fluminense;Criciúma EC;;;;;;;;;1.0;1.0;;;;;;;;;;;;;;;;
289;2003;2003-08-09;09:00;25;Estádio Municipal Anacleto Campanella;;;;São Caetano;Cruzeiro;;;;;;;;;2.0;0.0;;;;;;;;;;;;;;;;
290;2003;2003-08-09;09:00;25;Estádio Durival Britto e Silva;;;;Paraná;Santos FC;;;;;;;;;1.0;2.0;;;;;;;;;;;;;;;;
291;2003;2003-08-09;11:00;25;Estádio Cícero Pompeu de Toledo;;;;São Paulo;Juventude;;;;;;;;;3.0;1.0;;;;;;;;;;;;;;;;
292;2003;2003-08-10;09:00;25;Estádio Estadual Jornalista Edgar Augusto Proença;;;;Paysandu SC;Goiás EC;;;;;;;;;2.0;2.0;;;;;;;;;;;;;;;;
293;2003;2003-08-10;09:00;25;Estádio Moisés Lucarelli;;;;Ponte Preta;Internacional;;;;;;;;;1.0;4.0;;;;;;;;;;;;;;;;
294;2003;2003-08-10;09:00;25;Estádio Major Antônio Couto Pereira;;;;Coritiba FC;Flamengo;;;;;;;;;5.0;0.0;;;;;;;;;;;;;;;;
295;2003;2003-08-10;09:00;25;Estádio Raimundo Sampaio;;;;Atlético-MG;Corinthians;;;;;;;;;2.0;3.0;;;;;;;;;;;;;;;;
296;2003;2003-08-10;09:00;25;Estádio Orlando Scarpelli;;;;Figueirense FC;EC Vitória;;;;;;;;;1.0;2.0;;;;;;;;;;;;;;;;
297;2003;2003-08-10;09:00;25;Arena Fonte Nova;;;;EC Bahia;Fortaleza;;;;;;;;;1.0;0.0;;;;;;;;;;;;;;;;
298;2003;2003-08-10;11:00;25;Estádio São Januário;;;;Vasco da Gama;Guarani;;;;;;;;;0.0;0.0;;;;;;;;;;;;;;;;
299;2003;2003-08-10;11:00;25;Arena do Grêmio;;;;Grêmio;Atlético-PR;;;;;;;;;1.0;1.0;;;;;;;;;;;;;;;;
300;2003;2003-08-16;09:00;26;Estádio São Januário;;;;Vasco da Gama;EC Vitória;;;;;;;;;1.0;0.0;;;;;;;;;;;;;;;;
301;2003;2003-08-16;09:00;26;Arena Fonte Nova;;;;EC Bahia;Internacional;;;;;;;;;1.0;3.0;;;;;;;;;;;;;;;;
302;2003;2003-08-16;09:00;26;Estádio Orlando Scarpelli;;;;Figueirense FC;Santos FC;;;;;;;;;1.0;0.0;;;;;;;;;;;;;;;;
303;2003;2003-08-16;09:00;26;Estádio Major Antônio Couto Pereira;;;;Coritiba FC;Juventude;;;;;;;;;1.0;0.0;;;;;;;;;;;;;;;;
304;2003;2003-08-16;11:00;26;Estádio Raimundo Sampaio;;;;Atlético-MG;Atlético-PR;;;;;;;;;1.0;2.0;;;;;;;;;;;;;;;;
305;2003;2003-08-16;11:00;26;Estádio Cícero Pompeu de Toledo;;;;São Paulo;Criciúma EC;;;;;;;;;0.0;0.0;;;;;;;;;;;;;;;;
306;2003;2003-08-17;09:00;26;Estádio Estadual Jornalista Edgar Augusto Proença;;;;Paysandu SC;Corinthians;;;;;;;;;2.0;2.0;;;;;;;;;;;;;;;;
307;2003;2003-08-17;09:00;26;Estádio Municipal Anacleto Campanella;;;;São Caetano;Fortaleza;;;;;;;;;3.0;0.0;;;;;;;;;;;;;;;;
308;2003;2003-08-17;09:00;26;Estádio Moisés Lucarelli;;;;Ponte Preta;Cruzeiro;;;;;;;;;1.0;3.0;;;;;;;;;;;;;;;;
309;2003;2003-08-17;09:00;26;Estádio Durival Britto e Silva;;;;Paraná;Guarani;;;;;;;;;0.0;0.0;;;;;;;;;;;;;;;;
310;2003;2003-08-17;09:00;26;Arena do Grêmio;;;;Grêmio;Goiás EC;;;;;;;;;0.0;1.0;;;;;;;;;;;;;;;;
311;2003;2003-08-17;11:00;26;Estádio Jornalista Mário Filho;;;;Fluminense;Flamengo;;;;;;;;;0.0;1.0;;;;;;;;;;;;;;;;
312;2003;2003-08-21;01:30;27;Estádio Jornalista Mário Filho;;;;Flamengo;São Caetano;;;;;;;;;1.0;0.0;;;;;;;;;;;;;;;;
313;2003;2003-08-21;01:30;27;Estádio de Hailé Pinheiro;;;;Goiás EC;Paraná;;;;;;;;;1.0;0.0;;;;;;;;;;;;;;;;
314;2003;2003-08-21;01:30;27;Estádio Alfredo Jaconi;;;;Juventude;EC Bahia;;;;;;;;;1.0;0.0;;;;;;;;;;;;;;;;
315;2003;2003-08-21;01:30;27;Estádio Governador Magalhães Pinto;;;;Cruzeiro;Coritiba FC;;;;;;;;;2.0;2.0;;;;;;;;;;;;;;;;
316;2003;2003-08-21;01:30;27;Arena da Baixada;;;;Atlético-PR;Figueirense FC;;;;;;;;;1.0;2.0;;;;;;;;;;;;;;;;
317;2003;2003-08-21;01:30;27;Estádio Manoel Barradas;;;;EC Vitória;Grêmio;;;;;;;;;4.0;1.0;;;;;;;;;;;;;;;;
318;2003;2003-08-21;02:40;27;Estádio Urbano Caldeira;;;;Santos FC;Paysandu SC;;;;;;;;;2.0;0.0;;;;;;;;;;;;;;;;
319;2003;2003-08-21;02:40;27;Estádio Governador Plácido Castelo;;;;Fortaleza;São Paulo;;;;;;;;;0.0;2.0;;;;;;;;;;;;;;;;
320;2003;2003-08-21;02:40;27;Neo Química Arena;;;;Corinthians;Vasco da Gama;;;;;;;;;0.0;0.0;;;;;;;;;;;;;;;;
321;2003;2003-08-21;08:00;27;Estádio Beira-Rio;;;;Internacional;Fluminense;;;;;;;;;0.0;1.0;;;;;;;;;;;;;;;;
322;2003;2003-08-22;01:30;27;Estádio Brinco de Ouro da Princesa;;;;Guarani;Atlético-MG;;;;;;;;;2.0;2.0;;;;;;;;;;;;;;;;
323;2003;2003-08-22;01:30;27;Estádio Heriberto Hülse;;;;Criciúma EC;Ponte Preta;;;;;;;;;3.0;0.0;;;;;;;;;;;;;;;;
324;2003;2003-08-23;09:00;28;Estádio Urbano Caldeira;;;;Santos FC;Flamengo;;;;;;;;;2.0;1.0;;;;;;;;;;;;;;;;
325;2003;2003-08-23;09:00;28;Arena da Baixada;;;;Atlético-PR;Fortaleza;;;;;;;;;3.0;1.0;;;;;;;;;;;;;;;;
326;2003;2003-08-23;09:00;28;Estádio de Hailé Pinheiro;;;;Goiás EC;Cruzeiro;;;;;;;;;1.0;0.0;;;;;;;;;;;;;;;;
327;2003;2003-08-23;11:00;28;Arena do Grêmio;;;;Grêmio;São Caetano;;;;;;;;;0.0;0.0;;;;;;;;;;;;;;;;
328;2003;2003-08-24;09:00;28;Estádio São Januário;;;;Vasco da Gama;São Paulo;;;;;;;;;3.0;2.0;;;;;;;;;;;;;;;;
329;2003;2003-08-24;09:00;28;Estádio Estadual Jornalista Edgar Augusto Proença;;;;Paysandu SC;Ponte Preta;;;;;;;;;3.0;2.0;;;;;;;;;;;;;;;;
330;2003;2003-08-24;09:00;28;Estádio Durival Britto e Silva;;;;Paraná;Fluminense;;;;;;;;;2.0;0.0;;;;;;;;;;;;;;;;
331;2003;2003-08-24;09:00;28;Estádio Manoel Barradas;;;;EC Vitória;Juventude;;;;;;;;;3.0;0.0;;;;;;;;;;;;;;;;
332;2003;2003-08-24;09:00;28;Estádio Brinco de Ouro da Princesa;;;;Guarani;Criciúma EC;;;;;;;;;1.0;0.0;;;;;;;;;;;;;;;;
333;2003;2003-08-24;09:00;28;Estádio Orlando Scarpelli;;;;Figueirense FC;Coritiba FC;;;;;;;;;1.0;2.0;;;;;;;;;;;;;;;;
334;2003;2003-08-24;11:00;28;Neo Química Arena;;;;Corinthians;Internacional;;;;;;;;;3.0;1.0;;;;;;;;;;;;;;;;
335;2003;2003-08-24;11:00;28;Estádio Raimundo Sampaio;;;;Atlético-MG;EC Bahia;;;;;;;;;1.0;0.0;;;;;;;;;;;;;;;;
