Rk;Player;Nation;Pos;Squad;Age;Born;90s;CrdY;CrdR;2CrdY;Fls;Fld;Off;Crs;Int;TklW;PKwon;PKcon;OG;Recov;Won;Lost
199;Francisco Garcia;esESP;DF;Rayo Vallecano;21;1999;33.6;4;0;0;24;15;2;128;45;35;0.0;0.0;0;210.0;25.0;37.0
200;Joan García;esESP;GK;Espanyol;20;2001;1.2;0;0;0;0;0;0;0;1;0;0.0;0.0;0;4.0;0.0;0.0
201;Manu García;esESP;MF;Alavés;23;1998;12.0;3;0;0;24;33;0;43;13;9;0.0;0.0;0;81.0;3.0;10.0
202;Raúl García;esESP;FW;Athletic Club;35;1986;20.0;3;0;0;49;32;12;20;9;17;0.0;0.0;0;62.0;57.0;66.0
203;Rubén García;esESP;MF,FW;Osasuna;28;1993;26.4;1;0;0;37;28;8;199;24;26;0.0;1.0;0;139.0;28.0;44.0
204;Saúl García;esESP;MF;Alavés;26;1994;0.0;0;0;0;0;0;0;0;0;1;0.0;0.0;0;1.0;0.0;0.0
205;Unai García;esESP;DF;Osasuna;29;1992;15.6;5;0;0;10;7;0;8;22;12;0.0;1.0;0;75.0;34.0;33.0
206;Mario Gaspar;esESP;DF;Villarreal;30;1990;6.9;1;0;0;8;2;0;4;6;4;0.0;0.0;0;30.0;8.0;11.0
207;Gavi;esESP;MF,FW;Barcelona;16;2004;25.7;11;1;1;63;69;12;48;25;18;1.0;0.0;0;122.0;32.0;35.0
208;Óscar Gil;esESP;DF;Espanyol;24;1997;18.8;7;0;0;36;24;2;38;19;35;0.0;0.0;0;72.0;6.0;24.0
209;Mario Gila;esESP;DF;Real Madrid;20;2000;0.3;0;0;0;0;0;0;0;1;0;0.0;0.0;0;6.0;0.0;0.0
210;Dani Gómez;esESP;FW;Levante;23;1998;11.8;1;0;0;18;20;11;5;3;4;1.0;0.0;0;32.0;4.0;29.0
211;Maxi Gómez;uyURU;FW;Valencia;24;1996;21.7;7;1;1;49;55;10;19;3;3;1.0;0.0;0;48.0;82.0;67.0
212;Moi Gómez;esESP;MF,FW;Villarreal;27;1994;14.3;2;0;0;22;11;1;33;6;7;0.0;0.0;0;76.0;11.0;14.0
213;Papu Gómez;arARG;FW,MF;Sevilla;33;1988;19.8;4;0;0;21;48;1;57;7;11;0.0;0.0;0;80.0;10.0;20.0
214;Sergi Gómez;esESP;DF;Espanyol;29;1992;30.2;1;1;0;11;4;0;0;40;24;0.0;0.0;0;103.0;39.0;50.0
215;Maxime Gonalons;frFRA;MF;Granada;32;1989;17.2;6;0;0;29;31;0;6;18;28;0.0;0.0;0;110.0;33.0;16.0
216;Diego González;esESP;DF;Elche;26;1995;19.9;3;1;0;25;3;0;0;19;16;0.0;1.0;0;85.0;27.0;27.0
217;Édgar González;esESP;DF;Betis;24;1997;16.3;6;0;0;21;8;0;1;23;19;0.0;0.0;0;70.0;32.0;34.0
218;Giovanni González;uyURU;DF;Mallorca;26;1994;4.1;1;0;0;3;3;0;10;4;3;0.0;0.0;0;20.0;6.0;12.0
219;Nicolás González;esESP;MF;Barcelona;19;2002;12.4;6;0;0;37;19;1;7;6;20;0.0;0.0;0;66.0;5.0;13.0
220;Peter González;doDOM;MF,DF;Real Madrid;19;2002;0.3;0;0;0;0;2;0;1;1;0;0.0;0.0;0;3.0;0.0;1.0
221;Roberto González;esESP;FW,MF;Betis;20;2001;1.5;0;0;0;2;3;0;1;1;4;0.0;0.0;0;2.0;1.0;1.0
222;Gori;esESP;MF;Espanyol;19;2002;0.1;1;0;0;1;0;0;0;0;0;0.0;0.0;0;0.0;0.0;1.0
223;Andoni Gorosabel;esESP;DF;Real Sociedad;24;1996;25.4;4;0;0;27;18;0;63;18;31;0.0;0.0;0;137.0;22.0;30.0
224;Jaume Grau;esESP;MF;Osasuna;24;1997;0.0;0;0;0;0;0;0;0;0;1;0.0;0.0;0;1.0;0.0;1.0
225;Dominik Greif;skSVK;GK;Mallorca;24;1997;1.0;0;0;0;0;0;0;0;0;0;0.0;0.0;0;4.0;0.0;0.0
226;Clément Grenier;frFRA;MF;Mallorca;30;1991;0.7;1;0;0;2;0;0;2;0;0;0.0;0.0;0;4.0;1.0;2.0
227;Antoine Griezmann;frFRA;FW;Barcelona;30;1991;2.9;0;0;0;2;4;0;0;3;5;0.0;0.0;0;9.0;4.0;6.0
228;Antoine Griezmann;frFRA;FW,MF;Atlético Madrid;30;1991;18.8;3;0;0;18;27;10;34;7;14;0.0;0.0;0;72.0;31.0;53.0
229;Arnaut Groeneveld;nlNED;FW;Villarreal;24;1997;16.4;1;0;0;3;18;17;27;2;6;0.0;0.0;0;31.0;3.0;8.0
230;Andrés Guardado;mxMEX;MF;Betis;34;1986;15.5;4;0;0;24;18;0;9;21;13;0.0;1.0;0;100.0;12.0;32.0
231;Sergi Guardiola;esESP;FW;Rayo Vallecano;30;1991;19.0;3;0;0;29;29;14;16;4;9;1.0;0.0;0;47.0;23.0;45.0
232;Nemanja Gudelj;rsSRB;DF,MF;Sevilla;29;1991;11.6;5;0;0;15;9;0;0;22;7;0.0;0.0;0;73.0;29.0;8.0
233;Gonçalo Guedes;ptPOR;FW,MF;Valencia;24;1996;29.0;3;0;0;37;74;5;110;9;14;1.0;0.0;0;108.0;16.0;29.0
234;Ander Guevara;esESP;MF;Real Sociedad;24;1997;9.6;2;0;0;15;5;0;0;12;13;0.0;1.0;0;66.0;15.0;22.0
235;John Guidetti;seSWE;FW,MF;Alavés;29;1992;3.1;2;0;0;9;3;3;4;0;1;1.0;0.0;0;7.0;1.0;6.0
236;Hugo Guillamón;esESP;MF,DF;Valencia;21;2000;26.2;11;2;1;71;63;2;6;30;27;0.0;0.0;1;169.0;48.0;39.0
237;Gerard Gumbau;esESP;MF;Elche;26;1994;21.0;8;1;0;50;22;0;93;23;19;0.0;0.0;0;104.0;15.0;22.0
238;Jon Guridi;esESP;MF;Real Sociedad;26;1995;2.3;0;0;0;4;3;0;3;3;3;0.0;0.0;0;9.0;1.0;12.0
239;Raúl Guti;esESP;MF;Elche;24;1996;18.1;4;1;1;16;34;0;9;25;15;0.0;0.0;0;106.0;9.0;17.0
240;Marcos Mauro López Gutiérrez;arARG;DF;Cádiz;30;1991;1.5;1;0;0;1;1;0;0;1;0;0.0;0.0;0;5.0;4.0;1.0
241;Miguel Gutiérrez;esESP;DF;Real Madrid;20;2001;2.9;1;0;0;3;8;0;9;2;5;0.0;0.0;0;14.0;2.0;2.0
242;Munir El Haddadi;maMAR;FW,MF;Sevilla;25;1995;5.3;3;0;0;7;13;3;6;5;4;0.0;0.0;0;23.0;8.0;16.0
243;Varazdat Haroyan;amARM;DF;Cádiz;28;1992;16.0;9;0;0;22;6;1;1;15;21;0.0;0.0;0;68.0;29.0;19.0
244;Eden Hazard;beBEL;FW,MF;Real Madrid;30;1991;8.0;3;0;0;9;30;4;12;2;3;0.0;0.0;0;24.0;1.0;6.0
245;Kike Hermoso;esESP;DF;Betis;21;1999;1.0;0;0;0;1;0;0;0;0;1;0.0;0.0;0;5.0;6.0;2.0
246;Mario Hermoso;esESP;DF;Atlético Madrid;26;1995;20.7;6;1;0;26;11;1;24;29;15;0.0;0.0;1;126.0;49.0;22.0
247;Aridane Hernández;gqEQG;DF;Osasuna;32;1989;12.9;1;0;0;5;4;3;1;20;9;0.0;0.0;1;67.0;22.0;20.0
248;Luis Hernández;esESP;DF;Cádiz;32;1989;15.2;5;0;0;9;7;1;9;16;5;0.0;0.0;0;68.0;14.0;17.0
249;Mario Hernández;esESP;DF,FW;Rayo Vallecano;22;1999;4.4;3;0;0;4;4;1;15;4;4;0.0;0.0;0;20.0;2.0;5.0
250;Héctor Herrera;mxMEX;MF;Atlético Madrid;31;1990;9.5;4;0;0;19;8;1;10;12;8;0.0;1.0;0;73.0;23.0;23.0
251;Sergio Herrera;esESP;GK;Osasuna;28;1993;36.0;3;0;0;0;11;0;0;1;2;0.0;0.0;0;50.0;5.0;0.0
252;Yangel Herrera;veVEN;MF;Espanyol;23;1998;18.3;7;1;1;44;34;1;9;19;31;0.0;0.0;0;128.0;55.0;60.0
253;Matthew Hoppe;usUSA;FW,MF;Mallorca;20;2001;1.5;0;0;0;4;1;2;0;0;0;0.0;0.0;0;6.0;2.0;10.0
254;Robert Ibáñez;esESP;MF,FW;Osasuna;28;1993;1.0;0;0;0;0;5;1;0;1;3;0.0;0.0;0;8.0;0.0;2.0
255;Vicente Iborra;esESP;MF;Villarreal;33;1988;11.5;4;0;0;19;10;0;0;11;10;0.0;0.0;0;69.0;26.0;15.0
256;Oussama Idrissi;maMAR;MF,FW;Sevilla;25;1996;1.4;1;0;0;4;4;2;4;1;0;1.0;0.0;0;6.0;0.0;1.0
257;Oussama Idrissi;maMAR;MF;Cádiz;25;1996;10.0;2;0;0;10;3;2;45;3;4;0.0;0.0;0;48.0;0.0;8.0
258;Iglesias;esESP;DF;Getafe;23;1998;8.0;1;0;0;16;17;1;46;10;10;0.0;0.0;0;51.0;10.0;14.0
259;Borja Iglesias;esESP;FW;Betis;28;1993;17.5;4;0;0;25;31;8;6;4;4;2.0;0.0;0;33.0;20.0;27.0
260;Asier Illarramendi;esESP;MF;Real Sociedad;31;1990;4.2;1;0;0;4;1;0;5;4;5;0.0;0.0;0;37.0;12.0;7.0
261;Nikita Iosifov;ruRUS;MF;Villarreal;20;2001;0.0;0;0;0;0;0;0;2;0;0;0.0;0.0;0;0.0;0.0;0.0
262;Alexander Isak;seSWE;FW;Real Sociedad;21;1999;23.8;6;0;0;32;30;15;17;3;4;0.0;0.0;0;56.0;28.0;34.0
263;Isco;esESP;MF,FW;Real Madrid;29;1992;3.7;1;0;0;7;8;0;8;2;5;0.0;0.0;0;19.0;4.0;1.0
264;Nicolas Jackson;snSEN;FW,MF;Villarreal;20;2001;1.8;1;0;0;2;5;1;1;1;0;1.0;0.0;0;6.0;13.0;6.0
265;Jakub Jankto;czCZE;DF,MF;Getafe;25;1996;6.5;1;1;0;3;7;0;27;4;7;0.0;0.0;0;38.0;2.0;3.0
266;Adnan Januzaj;beBEL;FW,MF;Real Sociedad;26;1995;18.1;5;0;0;28;51;4;146;12;11;1.0;0.0;0;93.0;10.0;19.0
267;Jason;esESP;MF,FW;Alavés;27;1994;7.5;1;0;0;13;13;0;61;7;7;0.0;1.0;0;37.0;9.0;16.0
268;Jason;esESP;MF,DF;Valencia;27;1994;0.8;2;0;0;3;4;0;7;1;1;0.0;0.0;0;7.0;0.0;2.0
269;Luis Javier Suárez;coCOL;FW;Granada;23;1997;31.6;6;0;0;40;36;5;38;6;14;0.0;0.0;0;86.0;55.0;115.0
270;Álvaro Jiménez;esESP;MF,FW;Cádiz;26;1995;2.6;0;0;0;4;7;0;23;3;3;0.0;0.0;0;9.0;2.0;3.0
271;Joaquín;esESP;FW,MF;Betis;40;1981;5.2;0;0;0;1;9;0;36;3;2;0.0;0.0;0;30.0;3.0;12.0
272;Jofre;esESP;MF,DF;Espanyol;20;2001;0.2;0;0;0;0;4;0;3;0;1;1.0;0.0;0;0.0;1.0;0.0
273;Frenkie de Jong;nlNED;MF;Barcelona;24;1997;27.5;7;1;1;24;35;6;31;20;19;0.0;0.0;0;154.0;25.0;15.0
274;Luuk de Jong;nlNED;FW;Barcelona;30;1990;7.3;1;0;0;8;12;6;1;0;7;0.0;0.0;0;23.0;33.0;18.0
275;Joan Jordán;esESP;MF;Sevilla;27;1994;27.9;9;0;0;54;26;1;23;30;30;0.0;0.0;0;185.0;11.0;23.0
276;Josan;esESP;DF,MF;Elche;31;1989;13.5;2;0;0;14;30;4;74;10;22;0.0;0.0;0;60.0;3.0;16.0
277;Willian José;brBRA;FW;Betis;29;1991;17.8;2;0;0;12;23;7;7;3;13;0.0;0.0;0;64.0;22.0;34.0
278;Joselu;esESP;FW;Alavés;31;1990;34.7;0;0;0;43;57;11;31;7;11;2.0;0.0;0;87.0;281.0;132.0
279;Josema;esESP;DF;Elche;25;1996;2.0;0;0;0;3;4;0;3;0;2;0.0;1.0;0;9.0;3.0;5.0
280;Luka Jović;rsSRB;FW;Real Madrid;23;1997;4.1;1;0;0;3;3;2;0;1;1;0.0;0.0;0;9.0;7.0;8.0
281;Miguel Juan Llambrich;esESP;DF;Espanyol;25;1996;0.8;0;0;0;0;1;0;1;0;2;0.0;0.0;0;6.0;0.0;2.0
282;José Juan Macías;mxMEX;FW,MF;Getafe;21;1999;2.2;1;0;0;1;11;4;3;1;0;1.0;0.0;0;5.0;4.0;6.0
283;Juanmi;esESP;FW;Betis;28;1993;23.7;5;0;0;40;15;18;4;9;25;1.0;0.0;0;106.0;32.0;37.0
284;Lago Junior;ciCIV;FW,MF;Mallorca;30;1990;2.0;0;0;0;5;7;0;5;2;2;0.0;0.0;0;6.0;4.0;10.0
285;Vinicius Júnior;brBRA;FW;Real Madrid;21;2000;29.9;6;0;0;34;74;26;44;6;24;4.0;0.0;0;105.0;3.0;8.0
286;Jutglà;esESP;FW;Barcelona;22;1999;3.3;1;0;0;4;6;1;6;1;1;0.0;0.0;0;9.0;6.0;4.0
287;Jens Jønsson;dkDEN;MF;Cádiz;28;1993;14.5;3;0;0;16;8;1;5;34;29;0.0;0.0;0;83.0;28.0;13.0
288;Lee Kangin;krKOR;MF,FW;Mallorca;20;2001;15.7;4;1;1;23;36;1;73;5;6;0.0;0.0;1;77.0;16.0;39.0
289;Kike;esESP;FW;Osasuna;31;1989;20.7;2;0;0;23;36;9;21;3;7;1.0;0.0;0;68.0;75.0;107.0
290;Koba Koindredi;frFRA;MF;Valencia;19;2001;2.0;1;0;0;8;6;0;2;4;3;0.0;0.0;0;8.0;5.0;7.0
291;Koke;esESP;MF;Atlético Madrid;29;1992;27.9;6;0;0;29;27;0;33;24;30;0.0;0.0;0;169.0;12.0;26.0
292;Luca Koleosho;caCAN;FW;Espanyol;16;2004;0.0;0;0;0;2;0;0;0;0;0;0.0;0.0;0;0.0;0.0;1.0
293;Geoffrey Kondogbia;cfCTA;MF,DF;Atlético Madrid;28;1993;20.9;13;2;2;40;37;0;1;44;44;0.0;0.0;0;188.0;38.0;21.0
294;Jules Koundé;frFRA;DF;Sevilla;22;1998;30.4;2;2;0;15;28;2;18;21;17;1.0;0.0;0;199.0;77.0;49.0
295;Toni Kroos;deGER;MF;Real Madrid;31;1990;23.4;4;0;0;20;39;0;86;12;26;0.0;0.0;0;125.0;8.0;10.0
296;Takefusa Kubo;jpJPN;FW,MF;Mallorca;20;2001;17.8;4;0;0;17;47;5;51;8;19;0.0;0.0;0;101.0;11.0;14.0
297;Víctor Laguardia;esESP;DF;Alavés;31;1989;33.8;9;0;0;21;6;4;3;27;16;0.0;0.0;0;171.0;62.0;47.0
298;Diego Lainez;mxMEX;FW;Betis;21;2000;1.6;0;0;0;4;1;0;2;1;1;0.0;0.0;0;10.0;0.0;2.0
299;Érik Lamela;arARG;FW,MF;Sevilla;29;1992;11.3;5;0;0;21;13;5;15;5;18;0.0;0.0;0;54.0;10.0;12.0
300;Latasa;esESP;FW;Real Madrid;20;2001;0.1;0;0;0;0;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0
301;Toni Lato;esESP;DF;Valencia;23;1997;6.6;5;0;0;14;6;1;19;8;12;0.0;0.0;0;52.0;4.0;19.0
302;Robin Le Normand;frFRA;DF;Real Sociedad;24;1996;37.0;6;0;0;37;22;2;1;48;32;0.0;0.0;0;155.0;107.0;66.0
303;Jeremías Ledesma;arARG;GK;Cádiz;28;1993;38.0;4;0;0;2;7;0;0;1;1;0.0;2.0;0;39.0;13.0;1.0
304;Wu Lei;cnCHN;FW,MF;Espanyol;29;1991;5.3;0;0;0;5;5;5;4;4;2;0.0;0.0;0;16.0;8.0;22.0
305;Florian Lejeune;frFRA;DF;Alavés;30;1991;30.0;9;1;1;34;5;2;3;31;24;0.0;2.0;0;164.0;71.0;43.0
306;Iñigo Lekue;esESP;DF;Athletic Club;28;1993;21.4;3;0;0;19;9;0;66;23;23;0.0;0.0;0;144.0;18.0;17.0
307;Thomas Lemar;frFRA;MF;Atlético Madrid;25;1995;16.0;2;0;0;11;21;2;90;8;14;0.0;2.0;0;71.0;12.0;10.0
308;Ruben Lendinez;esESP;DF;Valencia;18;2003;1.5;2;0;0;2;0;0;0;2;3;0.0;0.0;0;8.0;0.0;1.0
309;Clément Lenglet;frFRA;DF;Barcelona;26;1995;9.2;4;0;0;19;4;0;1;13;11;0.0;1.0;0;60.0;16.0;25.0
310;Javier Llabrés;esESP;FW,MF;Mallorca;18;2002;1.5;0;0;0;0;0;1;4;0;1;0.0;0.0;0;9.0;1.0;1.0
311;Marcos Llorente;esESP;MF,DF;Atlético Madrid;26;1995;27.2;5;0;0;30;16;7;71;27;23;0.0;1.0;0;174.0;18.0;23.0
312;Giovani Lo Celso;arARG;FW,MF;Villarreal;25;1996;11.0;3;0;0;16;42;3;15;5;12;0.0;0.0;0;61.0;3.0;6.0
313;Julen Lobete;esESP;FW,MF;Real Sociedad;20;2000;3.2;0;0;0;9;11;5;0;1;3;0.0;0.0;0;16.0;4.0;8.0
314;Renan Lodi;brBRA;DF;Atlético Madrid;23;1998;13.1;4;0;0;21;21;3;48;13;18;0.0;1.0;0;64.0;28.0;21.0
315;David López;esESP;MF,DF;Espanyol;31;1989;8.3;1;0;0;9;6;0;0;10;13;0.0;0.0;0;56.0;21.0;17.0
316;Diego López;esESP;GK;Espanyol;39;1981;35.3;4;0;0;0;6;0;0;1;0;0.0;0.0;0;49.0;10.0;0.0
317;Javi López;esESP;DF;Alavés;19;2002;5.1;2;0;0;6;12;0;14;4;6;0.0;0.0;0;13.0;0.0;6.0
318;Unai López;esESP;MF;Rayo Vallecano;25;1995;12.9;5;0;0;26;17;5;62;10;9;0.0;0.0;0;76.0;8.0;22.0
319;Mamadou Loum;snSEN;MF;Alavés;24;1996;25.7;10;0;0;50;22;1;4;37;22;0.0;0.0;0;160.0;100.0;42.0
320;Anthony Lozano;hnHON;FW,MF;Cádiz;28;1993;18.6;8;0;0;43;38;9;26;2;4;4.0;0.0;0;64.0;44.0;75.0
321;Florentino Luís;ptPOR;MF;Getafe;21;1999;11.0;2;0;0;18;2;0;2;21;25;0.0;0.0;0;70.0;17.0;22.0
322;José Luis Gayà;esESP;DF;Valencia;26;1995;20.8;8;2;1;34;21;4;94;19;21;1.0;1.0;0;111.0;8.0;15.0
323;José Luis Morales;esESP;FW,MF;Levante;34;1987;30.2;7;0;0;28;40;15;121;4;17;1.0;0.0;0;132.0;16.0;31.0
324;Luismi;esESP;FW,MF;Sevilla;20;2001;0.1;0;0;0;0;0;0;0;0;0;0.0;0.0;0;1.0;0.0;0.0
325;Andriy Lunin;uaUKR;GK;Real Madrid;22;1999;2.0;0;0;0;1;0;0;0;0;0;0.0;1.0;0;1.0;0.0;0.0
326;Darwin Machís;veVEN;MF,FW;Granada;28;1993;15.3;2;0;0;20;30;6;66;15;13;0.0;0.0;0;85.0;12.0;18.0
327;Pablo Maffeo;esESP;DF;Mallorca;24;1997;32.7;10;0;0;32;59;3;109;46;47;3.0;0.0;0;170.0;59.0;57.0
328;Nemanja Maksimović;rsSRB;MF;Getafe;26;1995;32.6;5;0;0;13;13;0;13;71;32;0.0;0.0;0;143.0;47.0;42.0
329;Hugo Mallo;esESP;DF;Celta Vigo;30;1991;20.3;5;2;1;38;4;6;73;20;25;0.0;1.0;0;97.0;41.0;28.0
330;Mickael Malsa;mqMTQ;MF;Levante;25;1995;12.7;7;0;0;19;15;0;0;18;17;0.0;0.0;0;99.0;10.0;20.0
331;Giorgi Mamardashvili;geGEO;GK;Valencia;20;2000;18.0;2;0;0;0;2;0;0;0;0;0.0;0.0;0;29.0;6.0;0.0
332;Reinildo Mandava;mzMOZ;DF;Atlético Madrid;27;1994;14.4;5;0;0;26;20;0;16;21;25;0.0;1.0;0;88.0;22.0;26.0
333;Aïssa Mandi;dzALG;DF;Villarreal;29;1991;15.3;3;0;0;14;5;1;0;13;5;0.0;0.0;1;54.0;26.0;21.0
334;Maranhão;brBRA;FW,MF;Valencia;24;1996;10.8;3;0;0;23;22;4;3;7;11;1.0;0.0;0;34.0;41.0;51.0
335;Nikola Maraš;rsSRB;DF;Rayo Vallecano;25;1995;11.6;4;0;0;11;4;0;0;15;9;0.0;0.0;0;37.0;29.0;27.0
336;Marcelo;brBRA;DF;Real Madrid;33;1988;5.8;0;0;0;3;8;0;29;1;4;0.0;0.0;0;32.0;3.0;4.0
337;Iván Marcone;arARG;MF;Elche;31;1990;9.0;5;0;0;12;4;0;1;12;14;0.0;0.0;0;59.0;6.0;3.0
338;Óscar de Marcos;esESP;DF;Athletic Club;32;1989;18.7;5;0;0;25;8;3;48;19;37;0.0;0.0;0;120.0;22.0;16.0
339;José Mari;esESP;MF;Cádiz;33;1987;4.3;3;1;1;8;7;0;1;7;7;0.0;0.0;0;25.0;4.0;7.0
340;José María Giménez;uyURU;DF;Atlético Madrid;26;1995;22.7;7;0;0;11;21;2;1;25;12;0.0;0.0;0;99.0;41.0;24.0
341;Mariano;doDOM;FW;Real Madrid;27;1993;3.8;2;0;0;2;0;4;1;1;0;0.0;0.0;0;4.0;9.0;4.0
342;Mika Màrmol;esESP;DF;Barcelona;19;2002;0.0;0;0;0;0;0;0;0;0;0;0.0;0.0;0;1.0;0.0;0.0
343;Roger Martí;esESP;FW;Levante;30;1991;23.5;8;0;0;62;28;12;10;2;14;1.0;0.0;0;49.0;29.0;54.0
344;Anthony Martial;frFRA;FW,MF;Sevilla;25;1995;5.4;1;0;0;5;11;0;6;0;1;0.0;0.0;0;7.0;6.0;9.0
345;Martín;esESP;MF;Cádiz;22;1999;1.3;1;0;0;4;1;0;3;1;2;0.0;0.0;0;5.0;6.0;5.0
346;Ander Martin;esESP;FW,MF;Real Sociedad;20;2000;1.0;0;0;0;4;0;0;5;3;0;0.0;0.0;0;4.0;2.0;2.0
347;Andrés Martín;esESP;FW,MF;Rayo Vallecano;22;1999;2.1;0;0;0;3;2;3;2;0;0;0.0;0.0;0;3.0;2.0;2.0
348;Carlos Martín;esESP;DF;Atlético Madrid;19;2002;0.1;1;0;0;1;0;0;0;0;0;0.0;0.0;0;0.0;1.0;1.0
349;Iván Martín;esESP;MF,FW;Alavés;22;1999;1.8;0;0;0;2;1;0;3;1;1;0.0;0.0;0;6.0;3.0;3.0
350;Iñigo Martínez;esESP;DF;Athletic Club;30;1991;26.0;9;2;1;33;27;2;11;39;13;0.0;1.0;0;175.0;69.0;46.0
351;Javi Martínez;esESP;MF,FW;Osasuna;21;1999;9.8;1;0;0;15;9;0;31;9;14;0.0;0.0;0;62.0;9.0;16.0
352;Pablo Martínez;esESP;MF;Levante;23;1998;7.3;2;0;0;11;9;1;14;15;8;0.0;0.0;0;46.0;11.0;12.0
353;Omar Mascarell;esESP;MF;Elche;28;1993;27.7;6;0;0;37;22;0;5;48;26;0.0;0.0;0;172.0;42.0;39.0
354;Jaime Mata;esESP;FW;Getafe;32;1988;7.5;7;0;0;25;17;9;10;1;5;0.0;0.0;0;21.0;25.0;54.0
355;Luís Maximiano;ptPOR;GK;Granada;22;1999;34.8;2;0;0;0;3;0;0;1;1;0.0;0.0;1;50.0;6.0;1.0
356;Borja Mayoral;esESP;FW;Getafe;24;1997;11.6;3;0;0;13;20;4;7;4;5;0.0;0.0;0;47.0;21.0;30.0
357;Jordi Mboula;esESP;FW;Mallorca;22;1999;4.8;2;0;0;6;9;5;12;3;2;0.0;1.0;0;20.0;10.0;9.0
358;Óscar Melendo;esESP;MF,FW;Espanyol;23;1997;11.0;0;0;0;9;37;0;4;1;5;0.0;0.0;0;56.0;6.0;15.0
359;Gonzalo Melero;esESP;MF;Levante;27;1994;18.8;5;0;0;20;27;2;3;7;16;0.0;0.0;0;96.0;25.0;31.0
360;Memphis;nlNED;FW;Barcelona;27;1994;20.6;3;0;0;23;44;13;125;3;4;3.0;0.0;0;52.0;10.0;15.0
361;Tomás Mendes;esESP;MF;Alavés;16;2004;0.1;0;0;0;0;0;0;0;0;0;0.0;0.0;0;0.0;0.0;1.0
362;Brais Méndez;esESP;MF;Celta Vigo;24;1997;33.6;8;0;0;75;54;9;41;37;35;0.0;0.0;0;199.0;45.0;50.0
363;Édgar Méndez;esESP;FW,MF;Alavés;31;1990;17.9;6;0;0;50;31;15;59;4;14;0.0;0.0;0;73.0;34.0;37.0
364;Ferland Mendy;frFRA;DF;Real Madrid;26;1995;19.3;4;0;0;15;24;3;28;18;14;1.0;1.0;0;98.0;11.0;13.0
365;Fran Mérida;esESP;MF;Espanyol;31;1990;3.0;2;1;0;6;6;0;8;6;3;0.0;0.0;0;29.0;0.0;4.0
366;Mikel Merino;esESP;MF;Real Sociedad;25;1996;32.1;8;0;0;60;67;4;23;21;38;2.0;1.0;0;287.0;109.0;83.0
367;Martín Merquelanz;esESP;FW,MF;Rayo Vallecano;26;1995;1.9;0;0;0;2;2;0;12;0;1;0.0;0.0;0;7.0;3.0;4.0
368;Matt Miazga;usUSA;DF;Alavés;26;1995;9.3;2;0;0;6;2;0;0;11;7;0.0;0.0;0;35.0;32.0;8.0
369;Miguel;esESP;FW,MF;Alavés;21;1999;9.2;2;0;0;19;20;5;6;1;3;1.0;0.0;0;32.0;14.0;41.0
370;Éder Militão;brBRA;DF;Real Madrid;23;1998;33.7;5;0;0;38;39;1;11;52;32;1.0;0.0;0;204.0;83.0;38.0
371;Luis Milla;esESP;MF;Granada;26;1994;30.8;4;0;0;26;64;1;132;25;29;0.0;0.0;0;217.0;30.0;30.0
372;Pere Milla;esESP;MF,FW;Elche;28;1992;18.3;4;0;0;17;50;9;13;5;15;0.0;1.0;0;104.0;31.0;43.0
373;Santi Mina;esESP;FW;Celta Vigo;25;1995;26.3;4;0;0;53;39;10;12;6;17;2.0;0.0;0;105.0;126.0;154.0
374;Óscar Mingueza;esESP;DF;Barcelona;22;1999;9.9;2;0;0;12;4;1;32;9;11;0.0;0.0;0;45.0;9.0;6.0
375;Rafa Mir;esESP;FW;Sevilla;24;1997;20.1;6;0;0;32;18;23;9;0;3;0.0;0.0;0;49.0;58.0;52.0
376;Jorge Miramón;esESP;DF;Levante;32;1989;22.0;5;0;0;31;23;0;49;35;19;0.0;0.0;0;147.0;18.0;23.0
377;Juan Miranda;esESP;DF;Betis;21;2000;8.7;3;0;0;13;13;0;28;15;11;0.0;0.0;0;36.0;12.0;18.0
378;Stefan Mitrović;rsSRB;DF;Getafe;31;1990;29.6;8;1;0;18;4;0;0;22;8;0.0;0.0;0;106.0;56.0;30.0
379;Luka Modrić;hrCRO;MF;Real Madrid;35;1985;22.6;4;0;0;24;32;1;48;20;10;0.0;0.0;0;123.0;6.0;14.0
380;Johan Mojica;coCOL;DF;Elche;28;1992;31.7;4;1;0;32;50;4;158;25;25;0.0;0.0;0;234.0;28.0;21.0
381;Jorge Molina;esESP;FW;Granada;39;1982;21.8;2;0;0;19;39;11;9;6;2;0.0;0.0;0;47.0;89.0;93.0
382;Jon Moncayola;esESP;MF;Osasuna;23;1998;32.4;2;0;0;20;15;1;98;20;20;0.0;0.0;0;207.0;18.0;21.0
383;Monchu;esESP;MF;Granada;21;1999;7.4;3;1;0;29;11;0;6;4;6;0.0;0.0;0;35.0;10.0;8.0
384;Gonzalo Montiel;arARG;DF;Sevilla;24;1997;11.8;7;0;0;9;12;4;33;10;4;0.0;0.0;0;68.0;10.0;7.0
385;Ángel Montoro;esESP;MF;Granada;33;1988;14.8;5;0;0;29;18;2;45;11;13;0.0;0.0;0;83.0;8.0;18.0
386;Martín Montoya;esESP;DF;Betis;30;1991;5.8;2;0;0;8;10;0;13;11;12;0.0;0.0;0;27.0;10.0;6.0
387;Jon Morcillo;esESP;MF,FW;Athletic Club;22;1998;0.6;2;0;0;2;1;0;7;0;0;0.0;0.0;0;4.0;0.0;0.0
